linux,edge,browsing,7274,60,1321,144.599945,200.5857349,377,64,92,2831,72,1561,60,448,680,9.35,4392,60.38,179,2.46,8,0.11,10,0.14,67,0.92
linux,edge,browsing,5355,60,1321,113.3101774,145.8559077,194,64,92,2956,72,1303,104,213,162,3.03,4259,79.53,115,2.16,0,0,1,0.02,5,0.09
linux,edge,browsing,8739,60,1321,108.7142694,120.5646818,257,64,92,5121,72,1107,60,988,1086,12.43,6228,71.27,259,2.97,3,0.03,18,0.21,45,0.51
linux,edge,browsing,2482,60,1321,136.2973409,218.0385,196,64,72,824,80,502,60,263,765,30.82,959,38.64,56,2.25,5,0.2,8,0.32,8,0.32
linux,edge,browsing,10853,60,1321,130.5383765,199.0024221,480,64,72,6588,92,562,60,534,633,5.83,7150,65.88,720,6.63,10,0.09,22,0.2,52,0.48
linux,edge,browsing,5340,60,1321,181.5441948,294.4530843,378,64,72,2205,60,455,80,357,812,15.21,2440,45.69,306,5.73,6,0.11,11,0.21,31,0.58
linux,edge,browsing,5353,60,1321,226.2938539,340.2748098,409,64,72,2188,92,531,80,426,524,9.79,2719,50.79,186,3.48,11,0.21,4,0.07,56,1.05
linux,edge,browsing,6634,60,1321,159.603256,243.9820861,378,64,72,2596,80,631,92,547,1043,15.72,3143,47.38,357,5.38,8,0.12,34,0.51,52,0.78
linux,edge,browsing,2822,60,1321,133.046421,180.696633,174,64,72,652,80,412,60,397,809,28.67,899,31.86,183,6.48,4,0.14,22,0.78,9,0.32
linux,edge,browsing,3026,60,1321,125.9064772,203.4502742,170,64,72,2042,101,135,102,102,79,2.61,2086,68.94,253,8.36,12,0.4,0,0,8,0.26
linux,edge,browsing,1293,60,1321,146.8283063,225.7406849,154,64,60,331,72,326,93,88,381,29.47,362,28,31,2.4,8,0.62,3,0.23,7,0.54
linux,edge,browsing,795,60,1321,171.6415094,236.7041378,95,64,72,248,92,225,80,46,69,8.68,473,59.5,12,1.5,0,0,0,0,14,1.76
linux,edge,browsing,1758,60,1321,118.6467577,107.6962812,149,64,92,1275,72,60,60,45,72,4.1,1335,75.94,5,0.28,3,0.17,1,0.06,4,0.23
